IDRSSD	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	field48
205346	103008000	0	12531000	64616000	0	116752000	0	0	0	0	158347000	0	13013000		22529000	20392000	22695000	104221000	144843000	0	491000	0	0	0	6079000	13227000	9329000	3199000	19306000	543000	796000	922000	853000	9305000	3114000	5007000	0	1338000	0	TRUE							
205458	11513000	0	2030000	14536000	0	14544000	0	0	0	0	27244000	207000	1543000		8020000	0	3395000	12514000	25494000	0	0	789000	0	0	2149000	5274000	4329000	209000	7423000	2393000	673000	704000	0	3941000	3770000	0	0	3066000	0	FALSE							
205542	39471000	0	10209000	16356000	0	60226000	0	0	16818000	0	116541000	0	11479000		46732000	4494000	8968000	49375000	105062000	642000	0	1548000	16818000	16818000	14243000	33831000	13250000	703000	48074000	9350000	695000	503000	0	15295000	10548000	0	0	10045000	0	FALSE							
206156	60020000	0	45630000	104910000	0	201127000	0	0	0	0	126884000	0	18531000		10237000	23048000	2362000	155251000	108353000	246000	0	1013000	0	0	4621000	11688000	5663000	2490000	16309000	6275000	8699000	3382000	1000000	14224000	19356000	6908000	0	14974000	0	TRUE							
206174	88929000	0	12253000	67413000	0	67413000	0	0	0	0	270889000	3000	21753000		74187000	46420000	36536000	55160000	246848000	0	2285000	11818000	0	0	13081000	44433000	40309000	20853000	57514000	4302000	7671000	4045000	846000	44489000	16864000	0	0	11973000	0	TRUE							
206473	34367000	0	393000	8271000	0	29529000	0	0	0	0	95650000	0	4214000		32340000	4784000	7510000	29136000	91436000	0	0	1633000	0	0	9831000	27656000	7982000	3987000	37355000	919000	4630000	685000	809000	17116000	7043000	0	0	5549000	0	FALSE							
206772	8742000	0	0	4114000	0	17477000	0	0	0	0	69683000	0	240000		9509000	15797000	897000	17477000	69443000	0	0	0	0	0	5076000	18890000	1610000	0	23966000	10833000	6867000	1867000	0	16067000	19567000	0	0	17700000	0	FALSE							
206950	8745000	0	3069000	13096000	0	20349000	0	0	0	0	21669000	0	1321000		5561000	3255000	1547000	16084000	20348000	1196000	0	403000	0	0	785000	3727000	2166000	326000	4512000	0	1812000	853000	0	1443000	2665000	0	0	1812000	0	TRUE							
207041	9476000	0	1306000	4568000	0	10604000	0	0	0	0	23357000	0	4172000		5037000	3648000	3283000	9298000	19185000	0	0	1716000	0	0	1172000	1304000	1828000	4115000	2476000	254000	1023000	0	537000	3382000	1814000	0	0	1277000	0	TRUE							
207050	199457000	0	151000	63486000	0	85652000	0	0	1990000	0	442559000	0	17208000		22646000	140130000	7005000	85336000	425351000	165000	0	2083000	0	0	47459000	24666000	12855000	4173000	72125000	0	6208000	4603000	3007000	66507000	13819000	74044000	0	6208000	0	TRUE							
207452	21532000	0	14818000	23473000	0	75538000	0	0	26632000	0	116116000	0	21244000		14936000	24841000	6768000	60720000	94872000	0	0	2721000	1112000	1112000	7681000	13196000	7052000	3704000	20877000	4315000	9333000	15544000	8920000	16696000	38112000	1112000	2500000	13648000	0	TRUE							
207470	77805000	0	2884000	7787000	0	65996000	0	0	0	0	126219000	0	205000		27879000	4153000	10314000	63112000	126014000	0	0	2663000	0	0	5672000	10540000	18825000	3926000	15452000	638000	0	4660000	0	11084000	5298000	0	0	638000	0	TRUE							
207555	12651000	0	4780000	20294000	0	45864000	0	0	8965000	0	77445000	0	3922000		34100000	20828000	6561000	41084000	58940000	0	14583000	1083000	8965000	2000000	7491000	19523000	12496000	2267000	27014000	622000	966000	602000	0	7676000	2190000	0	0	1588000	0	FALSE							
207845	524499000	0	11776000	61793000	0	96101000	0	0	15000	0	847931000	0	86669000		84514000	152336000	28210000	84325000	761262000	0	0	7204000	15000	15000	18414000	49596000	61051000	4151000	68010000	4253000	21516000	10993000	1122000	48698000	37884000	15000	0	25769000	0	TRUE	18383000	21983000	105706000	44530000	319343000	124073000	
207872	155734000	3000	0	23710000	0	36101000	0	0	499000	0	302656000	0	10483000		20224000	23085000	8777000	36098000	261481000	0	30692000	4323000	499000	498000	9403000	50060000	33470000	13258000	58955000	2646000	13134000	1605000	261000	85967000	17646000	42183000	0	15780000	25539000	TRUE							
207957	9075000	0	733000	5779000	0	10181000	0	0	0	0	9759000	0	2769000		354000	111000	0	9448000	6990000	0	0	0	0	0	257000	147000	119000	50000	404000	0	0	0	0	219000	0	0	0	0	0	FALSE							
208057	188486000	0	238000	19687000	0	31957000	0	0	400000	0	437403000	0	4140000		50395000	150785000	17338000	31719000	433263000	0	0	4965000	400000	0	14502000	45203000	17455000	1218000	59705000	3588000	11488000	4677000	0	27983000	19753000	0	0	15076000	0	FALSE							
208244	2718074000	65000	60868000	815639000	0	1142524000	0	0	186781000	0	13269036000	0	877898000		792462000	8612667000	262411000	1081432000	12391138000	159000	0	60691000	186781000	186430000	362450000	577412000	274731000	109274000	517566000	299070000	269074000	32662000	13622000	531405000	614428000	29618000	0	568063000	0	TRUE	98698000	224820000	6411816000	1509269000	2224343000	413226000	
208347	8762000	0	1938000	9274000	0	17487000	0	0	7133000	0	38644000	0	18000		9190000	3083000	2797000	15549000	38531000	0	95000	762000	1741000	0	1920000	5111000	5179000	5485000	7031000	0	1086000	525000	7492000	8505000	9103000	0	0	1086000	0	TRUE							
208440	6537000	0	1295000	12048000	0	46906000	0	0	0	0	46165000	0	4734000		9783000	21758000	5015000	45611000	41431000	0	0	2037000	0	0	1881000	7163000	5146000	819000	9044000	0	1536000	910000	415000	5227000	2861000	0	0	1536000	0	TRUE							
208459	5679000	0	1686000	5653000	0	10294000	0	0	19346000	0	55653000	0	9042000		5350000	10348000	1956000	8608000	33628000	0	12983000	963000	18167000	10295000	3295000	17786000	15307000	327000	21080000	501000	621000	1789000	0	31365000	2911000	0	250000	1122000	3064000	TRUE							
208570	53175000	0	0	28374000	0	46533000	0	0	0	0	292962000	0	0		54928000	11907000	7320000	46533000	258960000	0	34002000	1683000	0	0	28389000	60481000	70553000	0	88870000	7932000	41971000	18555000	0	104495000	68458000	0	0	49903000	34002000	TRUE							
208655	43956000	0	17086000	57367000	0	95649000	0	0	9929000	0	139852000	0	10198000		47830000	21226000	13469000	78563000	129654000	0	0	328000	9929000	0	10642000	15822000	21559000	17139000	21530000	2248000	832000	3862000	2565000	17333000	9507000	0	0	2309000	0	FALSE							
208972	8507000	0	0	1342000	0	6143000	0	0	0	0	53905000	0	0		22045000	14312000	11831000	6135000	53905000	8000	0	3690000	0	0	4582000	11485000	13372000	227000	16057000	0	527000	892000	0	7621000	1419000	0	0	527000	0	TRUE							
209148	96402000	0	25971000	42479000	0	52116000	0	0	0	0	320841000	0	108000		42733000	154793000	7976000	26145000	320733000	0	0	1761000	0	0	5340000	22136000	28925000	6058000	27476000	1823000	1474000	2534000	1356000	19726000	7187000	20625000	0	3297000	0	FALSE							
209362	4522000	0	0	12224000	0	16914000	0	0	0	0	39653000	0	1293000		6537000	3424000	3260000	16914000	38115000	0	245000	1506000	0	0	4426000	14795000	376000	0	19221000	1278000	10048000	784000	0	13060000	12110000	2916000	0	11326000	0	TRUE							
209447	12993000	0	3130000	20096000	0	29807000	0	0	0	0	35252000	0	1208000		11180000	3856000	3963000	26677000	34044000	0	0	1045000	0	0	4137000	3602000	9255000	0	7739000	252000	0	1157000	0	5814000	1409000	0	0	252000	0	FALSE							
209559	3344000	0	2554000	9747000	0	20219000	0	0	0	0	22093000	0	6606000		5150000	8452000	3209000	17665000	15487000	0	0	848000	0	0	1584000	2975000	2891000	2847000	4559000	0	0	0	0	5147000	0	0	0	0	0	TRUE							
209830	9763000	0	13681000	32589000	0	83073000	0	0	5481000	0	129772000	0	19964000		35959000	27489000	12229000	69392000	109808000	0	0	6655000	5481000	4492000	17184000	33290000	19053000	1970000	50474000	2287000	12956000	5480000	300000	35538000	21023000	0	0	15243000	0	TRUE							
209858	23615000	24866000	0	102236000	0	146859000	0	0	21000000	0	149487000	0	14756000		24120000	43731000	5218000	121074000	134731000	919000	0	1792000	0	0	7762000	17004000	14237000	2369000	24766000	14945000	17059000	6232000	2534000	17251000	40770000	0	21000000	32004000	0	FALSE							
210238	68589000	0	45972000	98196000	0	217990000	0	0	0	0	153902000	0	5551000		27621000	41027000	9083000	172018000	148351000	0	0	929000	0	0	8690000	22564000	7079000	1804000	31254000	753000	2364000	779000	254000	12516000	4149000	0	0	3116000	0	TRUE							
210256	19242000	0	3617000	32413000	0	57044000	0	0	0	0	95815000	0	4855000		22955000	38221000	8592000	53293000	90960000	134000	0	1021000	0	0	4486000	15477000	11595000	2662000	19957000	1011000	2041000	1080000	0	11265000	4132000	0	0	3052000	0	TRUE							
210434	346254000	11449000	24000	14104769000	0	14104769000	0	0	0	0	20445180000	0	12947000		105325000	19201645000	108059000	14089146000	20432233000	4150000	0	36588000	0	0	92534000	137390000	44544000	9200000	229924000	125406000	297888000	186024000	4295000	178343000	613613000	0	0	423294000	0	TRUE	73621000	236779000	9189337000	10001691000	346254000	0	
210452	2737000	475000	0	3190000	0	6829000	0	0	0	0	17811000	16000	568000		6819000	2602000	2488000	6354000	17227000	0	0	596000	0	0	1045000	2528000	5708000	1900000	3573000	0	253000	1038000	0	4362000	1291000	0	0	253000	0	TRUE							
210779	38332000	0	198000	4404000	0	20343000	0	0	0	0	76066000	4000	211000		19982000	9978000	5939000	20145000	75851000	0	0	1680000	0	0	1738000	10066000	11820000	3361000	11804000	364000	407000	0	0	7003000	771000	0	0	771000	0	FALSE							
211114	15871000	0	10465000	25461000	0	41929000	0	0	0	0	60266000	0	1263000		22096000	1826000	13340000	30848000	59003000	616000	0	5897000	0	0	5994000	18890000	11467000	277000	24884000	0	1665000	4275000	0	14532000	5940000	0	0	1665000	0	TRUE							
211271	280720000	0	6249000	188281000	0	201186000	0	0	189997000	0	1533503000	0	13057000		473862000	255005000	67811000	194937000	1279927000	0	240519000	19150000	189997000	189997000	330461000	346074000	196481000	4733000	676535000	26267000	64039000	29143000	581000	403887000	120030000	0	0	90305000	243552000	TRUE	37724000	83970000	233416000	21587000	272557000	8162000	
211338	12164000	0	840000	29327000	0	48776000	0	0	500000	0	119710000	0	4768000		30431000	19788000	9065000	47936000	114942000	0	0	4840000	500000	500000	8772000	38191000	17348000	2752000	46963000	2062000	13534000	4344000	755000	36632000	20695000	1105000	0	15596000	5083000	TRUE							
211851	10593000	0	2021000	13690000	0	22290000	0	0	0	0	34737000	0	515000		11907000	5588000	5043000	20269000	34222000	0	0	1198000	0	0	2648000	9041000	6867000	0	11689000	0	0	0	0	6649000	0	0	0	0	0	FALSE							
212018	65269000	0	22182000	60937000	0	120523000	0	0	0	0	325364000	0	44898000		91039000	81339000	36020000	98341000	280466000	0	0	14557000	0	0	11245000	50876000	61242000	22548000	61962000	12035000	13735000	5130000	1946000	54872000	32846000	0	0	25770000	9159000	TRUE							
212335	24380000	0	12962000	91906000	0	159272000	0	0	0	0	128690000	0	7581000		42348000	29336000	16297000	146310000	121109000	0	0	6378000	0	0	12866000	42608000	9428000	2901000	55474000	2708000	3083000	880000	500000	25454000	7171000	0	0	5499000	0	FALSE							
212344	10391000	0	2286000	11498000	0	26294000	0	0	0	0	42422000	0	3069000		18712000	3176000	6171000	24008000	39353000	0	0	1692000	0	0	8340000	9148000	7860000	1198000	16018000	513000	1123000	673000	0	7833000	2309000	0	0	1636000	0	TRUE							
212465	9375722000	44709000	1861497000	12495367000	630541000	12495367000	26833000	0	6792685000	0	83016527000	0	4110174000		5606916000	56519725000	536066000	8965038000	78633324000	966749000	273029000	93464000	5408675000	5295221000	1480956000	7029695000	1012219000	140171000	8510651000	2426533000	4640972000	368055000	22479000	4056125000	7458039000	0	1384010000	7067505000	901000000	TRUE	442598000	299817000	18687636000	35505505000	8581858000	784339000	
212522	379133000	320000	9674000	55619000	0	94353000	0	0	53822000	0	937106000	126000	95341000		196863000	242478000	56546000	84359000	841163000	0	476000	20856000	53822000	32670000	23381000	98515000	103239000	52256000	120246000	5435000	13976000	13975000	4717000	80529000	38103000	0	0	19410000	0	FALSE							
212577	177278000	63000	6612000	34242000	0	79429000	0	0	176832000	0	2264454000	0	111757000		434471000	1375544000	99923000	71373000	2152206000	1381000	491000	22525000	176832000	172259000	158991000	288710000	147083000	24751000	445826000	23126000	46261000	18618000	4091000	185065000	92096000	18540000	0	69130000	0	TRUE	8291000	26137000	922532000	453012000	172523000	4755000	
213471	50164000	0	0	21618000	0	21618000	0	0	0	0	332223000	0	0		95003000	2647000	79358000	21618000	332223000	0	0	53179000	0	0	16026000	46795000	58208000	56784000	62820000	642000	54085000	19418000	27454000	82810000	101599000	0	0	51727000	0	TRUE							
213538	31348000	0	7586000	43359000	0	66818000	0	0	0	0	75640000	0	5940000		18391000	0	8223000	59232000	69700000	0	0	3241000	0	0	11138000	20987000	4095000	0	32125000	3918000	4154000	0	0	17829000	8072000	0	0	8072000	0	FALSE							
213912	47008000	0	6907000	37848000	0	60835000	0	0	0	0	63837000	0	1412000		8207000	3326000	2950000	53096000	62425000	832000	0	0	0	0	3417000	4251000	2102000	1848000	7668000	417000	696000	272000	500000	3411000	1885000	0	0	1113000	0	TRUE							
213958	8571000	0	4764000	30894000	0	30894000	0	0	487000	0	34736000	0	3495000		5661000	16978000	1711000	26003000	31241000	127000	0	236000	487000	0	680000	5340000	2795000	372000	6020000	0	0	0	0	3526000	0	2201000	0	0	0	TRUE							
214106	214921000	0	53158000	28646000	0	138685000	0	0	0	0	984407000	0	370534000		23956000	732943000	19192000	85527000	613873000	0	0	1853000	0	0	5304000	11598000	13480000	4834000	16902000	1017000	310000	0	0	11260000	1327000	0	0	1327000	0	TRUE	31408000	18106000	203912000	159654000	189164000	25755000	
214414	572918000	0	60788000	138922000	0	346589000	0	0	18332000	0	896282000	0	141892000		122169000	47211000	45442000	278823000	753202000	6978000	1188000	15663000	10016000	10016000	37592000	84898000	90477000	21451000	122490000	10229000	10205000	16954000	4347000	112249000	41735000	189296000	8316000	20434000	0	TRUE	22685000	52766000	29705000	17506000	470489000	72034000	
214722	321517000	0	3420000	63225000	0	93631000	0	0	32334000	0	727092000	0	23168000		112537000	168329000	13456000	90211000	703924000	0	0	5047000	32334000	2278000	22117000	57043000	101164000	3409000	72949000	16405000	19795000	15928000	1385000	71196000	53513000	6000000	0	26201000	0	FALSE							
214807	0	0	93000000	26977000000	7510000000	26984000000	771000000	74000000	476000000	0	2209000000	0	0		0	2112000000	7000000	18398000000	2054000000	212000000	81000000	0	81000000	81000000	1000000	0	0	0	1000000	96000000	0	0	0	1000000	96000000	0	395000000	96000000	0	FALSE							
214843	31723000	0	9023000	24852000	0	80953000	0	0	918000	0	138137000	0	33276000		34243000	43337000	11270000	71930000	104861000	0	0	0	918000	918000	8532000	18225000	19280000	5135000	26757000	785000	5723000	5139000	259000	16929000	11906000	0	0	6508000	747000	TRUE							
215345	37549000	0	11067000	50551000	0	132844000	0	0	3310000	0	156629000	0	22009000		37366000	34944000	10017000	121777000	132619000	0	2001000	2739000	3310000	3082000	6618000	27531000	32459000	1462000	34149000	4184000	6829000	3044000	2008000	30705000	16065000	671000	0	11013000	0	TRUE							
215354	5015000	0	4082000	32967000	0	33416000	0	0	1013000	0	67401000	0	1603000		11249000	36379000	2377000	29334000	60150000	0	5648000	686000	1013000	1013000	3330000	10957000	8174000	1610000	14287000	0	1937000	0	0	12820000	1937000	6118000	0	1937000	5648000	TRUE							
215653	5734000	0	741000	8285000	0	10358000	0	0	600000	0	15941000	0	4110000		4279000	3588000	1642000	8981000	11831000	636000	0	0	0	0	1128000	2314000	1682000	396000	3442000	600000	0	0	500000	1241000	1100000	0	600000	600000	0	TRUE							
215662	177959000	0	5305000	168732000	0	184359000	0	0	0	0	597131000	0	20937000		30599000	285047000	13586000	179054000	576194000	0	0	6955000	0	0	17244000	46442000	24631000	2378000	62761000	6925000	23016000	12708000	781000	60096000	43430000	0	0	29941000	0	FALSE							
215710	258940000	0	2281000	65292000	0	65443000	0	0	0	0	469157000	0	60976000		110485000	59760000	36896000	63162000	408181000	0	0	9517000	0	0	18490000	35135000	48102000	40352000	53510000	1786000	2076000	3160000	1355000	31595000	8377000	0	0	3862000	0	TRUE							
216164	27722000	0	1302000	41005000	0	53105000	0	0	0	0	67884000	0	2645000		9792000	5960000	2653000	51803000	65184000	0	55000	1505000	0	0	6745000	13786000	5163000	1150000	20531000	3035000	2394000	929000	1000000	17052000	7358000	4044000	0	5429000	0	TRUE							
216230	2955000	0	0	41286000	0	95979000	0	0	0	0	62062000	0	95000		4644000	38741000	2101000	95979000	61967000	0	0	799000	0	0	3118000	6543000	1415000	44000	9619000	2218000	6774000	254000	0	6477000	9246000	0	0	8992000	0	TRUE							
216632	11286000	0	9231000	47960000	0	91418000	0	0	0	0	94617000	0	6150000		17428000	39431000	4686000	82187000	88467000	0	0	2368000	0	0	5827000	13091000	13246000	1592000	18844000	500000	1112000	8531000	0	16328000	10143000	0	0	1612000	0	FALSE							
216922	2688082000	0	9638000	74853000	0	104578000	0	0	150888000	0	4748704000	0	527847000		417842000	1104052000	103703000	94940000	4219412000	0	1445000	29487000	150888000	135888000	157295000	334223000	111874000	19171000	355630000	85280000	164902000	68993000	14830000	204722000	334006000	2780000	0	250182000	1445000	TRUE	3668000	5904000	602109000	366675000	1190826000	1286083000	
217059	47210000	0	10352000	107864000	0	124060000	0	0	0	0	133188000	0	3735000		24694000	42703000	8121000	113708000	129453000	0	0	1855000	0	0	3659000	11174000	13039000	6919000	14833000	750000	2688000	1691000	3355000	10097000	8484000	0	0	3438000	0	FALSE							
218131	35916000	0	15299000	68783000	0	118634000	0	0	0	0	180159000	0	5654000		44956000	34542000	10953000	103335000	174505000	0	0	3947000	0	0	44136000	28088000	12965000	788000	42334000	13560000	6427000	3486000	250000	41021000	23723000	0	0	12453000	0	TRUE							
218261	6873000	0	5555000	15189000	0	23662000	0	0	0	0	46308000	0	14925000		7872000	965000	890000	18069000	31383000	38000	0	455000	0	0	6454000	15376000	0	0	21830000	11308000	5332000	0	0	13958000	16640000	0	0	16640000	0	TRUE							
218850	4401000	0	1859000	7476000	0	13515000	0	0	0	0	11641000	0	1388000		3326000	3145000	524000	11656000	10253000	0	0	0	0	0	1252000	2148000	694000	0	3400000	0	0	0	0	769000	0	0	0	0	0	TRUE							
218878	27327000	5000	573000	39080000	0	68213000	0	0	0	0	66097000	0	435000		16278000	14191000	4204000	67235000	65662000	400000	0	517000	0	0	5218000	12214000	3277000	1995000	17366000	1164000	711000	0	0	6426000	1875000	0	0	1875000	0	FALSE							
219044	15617000	0	113000	18360000	0	30428000	0	0	1878000	0	44230000	0	2325000		8476000	12275000	1370000	30315000	41905000	0	0	243000	250000	250000	1622000	5309000	5594000	557000	6931000	0	1629000	1241000	386000	4607000	3256000	0	1625000	1629000	0	FALSE							
